,Time,Sex,AgeStart,Value
36,2020,Female,45,0.00972925
38,2020,Male,46,0.01413167
39,2020,Female,46,0.0102132
41,2020,Male,47,0.01502099
42,2020,Female,47,0.01077563
44,2020,Male,48,0.01600142
45,2020,Female,48,0.0114086
47,2020,Male,49,0.01698986
48,2020,Female,49,0.01206386
50,2020,Male,50,0.01820617
51,2020,Female,50,0.012801
53,2020,Male,51,0.01910529
54,2020,Female,51,0.01341138
56,2020,Male,52,0.02029443
57,2020,Female,52,0.01419268
59,2020,Male,53,0.02137924
60,2020,Female,53,0.01489581
62,2020,Male,54,0.02257616
63,2020,Female,54,0.01569532
65,2020,Male,55,0.02391451
66,2020,Female,55,0.01655803
68,2020,Male,56,0.02523114
69,2020,Female,56,0.01750989
71,2020,Male,57,0.02677303
72,2020,Female,57,0.01853168
74,2020,Male,58,0.02862895
75,2020,Female,58,0.0197341
77,2020,Male,59,0.03069766
78,2020,Female,59,0.02103844
80,2020,Male,60,0.03343025
81,2020,Female,60,0.02263868
83,2020,Male,61,0.03559409
84,2020,Female,61,0.0241827
86,2020,Male,62,0.03841136
87,2020,Female,62,0.02611524
89,2020,Male,63,0.04104897
90,2020,Female,63,0.0281297
92,2020,Male,64,0.0438988
93,2020,Female,64,0.0303858
95,2020,Male,65,0.04694294
96,2020,Female,65,0.03292152
98,2020,Male,66,0.04989274
99,2020,Female,66,0.03481494
1,2020,Male,67,0.05320409
2,2020,Female,67,0.03699255
4,2020,Male,68,0.05687148
5,2020,Female,68,0.03942334
7,2020,Male,69,0.06077545
8,2020,Female,69,0.04196861
10,2020,Male,70,0.06580287
11,2020,Female,70,0.04535953
13,2020,Male,71,0.0699749
14,2020,Female,71,0.04802826
16,2020,Male,72,0.0757029
17,2020,Female,72,0.05207172
19,2020,Male,73,0.08109905
20,2020,Female,73,0.05563094
22,2020,Male,74,0.08701767
23,2020,Female,74,0.05954264
25,2020,Male,75,0.09350006
26,2020,Female,75,0.06367704
28,2020,Male,76,0.1001464
29,2020,Female,76,0.06773519
31,2020,Male,77,0.10738841
32,2020,Female,77,0.07192381
34,2020,Male,78,0.11592809
35,2020,Female,78,0.07744309
37,2020,Male,79,0.12392772
38,2020,Female,79,0.08179387
40,2020,Male,80,0.13445251
41,2020,Female,80,0.08857316
43,2020,Male,81,0.14316268
44,2020,Female,81,0.09435805
46,2020,Male,82,0.15573003
47,2020,Female,82,0.10588983
49,2020,Male,83,0.17139298
50,2020,Female,83,0.11900195
52,2020,Male,84,0.19376792
53,2020,Female,84,0.13761457
55,2020,Male,85,0.21788812
56,2020,Female,85,0.1572589
58,2020,Male,86,0.24260108
59,2020,Female,86,0.17777876
61,2020,Male,87,0.26401608
62,2020,Female,87,0.195339
64,2020,Male,88,0.28318889
65,2020,Female,88,0.21223929
67,2020,Male,89,0.30134441
68,2020,Female,89,0.22807733
70,2020,Male,90,0.32255694
71,2020,Female,90,0.24904686
73,2020,Male,91,0.34005421
74,2020,Female,91,0.26277234
76,2020,Male,92,0.36401253
77,2020,Female,92,0.28577498
79,2020,Male,93,0.38836283
80,2020,Female,93,0.30783837
82,2020,Male,94,0.4148284
83,2020,Female,94,0.33266524
85,2020,Male,95,0.4430269
86,2020,Female,95,0.3601219
88,2020,Male,96,0.47044875
89,2020,Female,96,0.3865354
91,2020,Male,97,0.4969765
92,2020,Female,97,0.41290305
94,2020,Male,98,0.52258
95,2020,Female,98,0.43932323
97,2020,Male,99,0.55569732
98,2020,Female,99,0.47349684
0,2020,Male,100,0.60844595
1,2020,Female,100,0.53491325
0,2030,Male,0,0.03205002
1,2030,Female,0,0.02444598
3,2030,Male,1,0.00442743
4,2030,Female,1,0.00457855
6,2030,Male,2,0.0029594
7,2030,Female,2,0.00286004
9,2030,Male,3,0.00209807
10,2030,Female,3,0.00194533
12,2030,Male,4,0.00156374
13,2030,Female,4,0.0013965
15,2030,Male,5,0.00119488
16,2030,Female,5,0.0010581
18,2030,Male,6,0.00102177
19,2030,Female,6,0.00087766
21,2030,Male,7,0.00091087
22,2030,Female,7,0.00076818
24,2030,Male,8,0.0008171
25,2030,Female,8,0.00068622
27,2030,Male,9,0.00075127
28,2030,Female,9,0.0006389
30,2030,Male,10,0.00072507
31,2030,Female,10,0.00061398
33,2030,Male,11,0.00073787
34,2030,Female,11,0.00060725
36,2030,Male,12,0.00076768
37,2030,Female,12,0.00063316
39,2030,Male,13,0.00082996
40,2030,Female,13,0.00069178
42,2030,Male,14,0.00094398
43,2030,Female,14,0.00077472
45,2030,Male,15,0.00110867
46,2030,Female,15,0.00089477
48,2030,Male,16,0.00130699
49,2030,Female,16,0.00101374
51,2030,Male,17,0.00155714
52,2030,Female,17,0.00115064
54,2030,Male,18,0.00182534
55,2030,Female,18,0.001296
57,2030,Male,19,0.00202671
58,2030,Female,19,0.00143298
60,2030,Male,20,0.00223193
61,2030,Female,20,0.00157629
63,2030,Male,21,0.00243194
64,2030,Female,21,0.0016874
66,2030,Male,22,0.00263383
67,2030,Female,22,0.00183996
69,2030,Male,23,0.00282347
70,2030,Female,23,0.00199474
72,2030,Male,24,0.00300449
73,2030,Female,24,0.00215563
75,2030,Male,25,0.00320165
76,2030,Female,25,0.00232195
78,2030,Male,26,0.00338929
79,2030,Female,26,0.00250806
81,2030,Male,27,0.00361263
82,2030,Female,27,0.00269784
84,2030,Male,28,0.00384192
85,2030,Female,28,0.0028718
87,2030,Male,29,0.00408256
88,2030,Female,29,0.00307217
90,2030,Male,30,0.00437461
91,2030,Female,30,0.00326381
93,2030,Male,31,0.00462337
94,2030,Female,31,0.00342733
96,2030,Male,32,0.00495194
97,2030,Female,32,0.00367255
99,2030,Male,33,0.00528579
0,2030,Female,33,0.00389584
2,2030,Male,34,0.00567062
3,2030,Female,34,0.00414494
5,2030,Male,35,0.00608142
6,2030,Female,35,0.00444615
8,2030,Male,36,0.00647934
9,2030,Female,36,0.00470817
11,2030,Male,37,0.00692877
12,2030,Female,37,0.00498121
14,2030,Male,38,0.00737389
15,2030,Female,38,0.00528438
17,2030,Male,39,0.00782555
18,2030,Female,39,0.00557429
20,2030,Male,40,0.0083628
21,2030,Female,40,0.00589821
23,2030,Male,41,0.00878047
24,2030,Female,41,0.00618339
26,2030,Male,42,0.00932578
27,2030,Female,42,0.0065119
29,2030,Male,43,0.00985793
30,2030,Female,43,0.006844
32,2030,Male,44,0.01044999
33,2030,Female,44,0.00720471
35,2030,Male,45,0.01113766
36,2030,Female,45,0.0076398
38,2030,Male,46,0.01179194
39,2030,Female,46,0.00805288
41,2030,Male,47,0.01253011
42,2030,Female,47,0.00854204
44,2030,Male,48,0.01335074
45,2030,Female,48,0.00909911
47,2030,Male,49,0.01419604
48,2030,Female,49,0.00967668
50,2030,Male,50,0.01523438
51,2030,Female,50,0.01034797
53,2030,Male,51,0.01601009
54,2030,Female,51,0.0108842
56,2030,Male,52,0.01702542
57,2030,Female,52,0.01160599
59,2030,Male,53,0.01796207
60,2030,Female,53,0.01224285
62,2030,Male,54,0.01899236
63,2030,Female,54,0.01297366
65,2030,Male,55,0.02014053
66,2030,Female,55,0.01375495
68,2030,Male,56,0.02125093
69,2030,Female,56,0.01461523
71,2030,Male,57,0.02254912
72,2030,Female,57,0.01553268
74,2030,Male,58,0.02407597
75,2030,Female,58,0.01662649
77,2030,Male,59,0.02575198
78,2030,Female,59,0.01779674
80,2030,Male,60,0.02799902
81,2030,Female,60,0.01928678
83,2030,Male,61,0.02976247
84,2030,Female,61,0.0206571
86,2030,Male,62,0.0321564
87,2030,Female,62,0.02245643
89,2030,Male,63,0.03443564
90,2030,Female,63,0.02429458
92,2030,Male,64,0.03692601
93,2030,Female,64,0.02635914
95,2030,Male,65,0.03963281
96,2030,Female,65,0.02870644
98,2030,Male,66,0.04229339
99,2030,Female,66,0.03047492
1,2030,Male,67,0.04536611
2,2030,Female,67,0.03260288
4,2030,Male,68,0.04880733
5,2030,Female,68,0.03502314
7,2030,Male,69,0.05249901
8,2030,Female,69,0.03753747
10,2030,Male,70,0.05723278
11,2030,Female,70,0.04093762
13,2030,Male,71,0.06130336
14,2030,Female,71,0.04358544
16,2030,Male,72,0.06685407
17,2030,Female,72,0.04761528
19,2030,Male,73,0.07221522
20,2030,Female,73,0.05128208
22,2030,Male,74,0.0781184
23,2030,Female,74,0.05549638
25,2030,Male,75,0.08460243
26,2030,Female,75,0.06005667
28,2030,Male,76,0.09129625
29,2030,Female,76,0.06463637
31,2030,Male,77,0.09858715
32,2030,Female,77,0.06935825
34,2030,Male,78,0.10725913
35,2030,Female,78,0.07553933
37,2030,Male,79,0.11566875
38,2030,Female,79,0.08086526
40,2030,Male,80,0.12652747
41,2030,Female,80,0.08853727
43,2030,Male,81,0.13569847
44,2030,Female,81,0.09511153
46,2030,Male,82,0.14819323
47,2030,Female,82,0.10667235
49,2030,Male,83,0.16021088
50,2030,Female,83,0.11720207
52,2030,Male,84,0.17372253
53,2030,Female,84,0.12954354
55,2030,Male,85,0.18689291
56,2030,Female,85,0.14145223
58,2030,Male,86,0.20122792
59,2030,Female,86,0.15470207
61,2030,Male,87,0.21586541
62,2030,Female,87,0.16756949
64,2030,Male,88,0.23161038
65,2030,Female,88,0.18213324
67,2030,Male,89,0.24737446
68,2030,Female,89,0.19641698
70,2030,Male,90,0.26636814
71,2030,Female,90,0.21576996
73,2030,Male,91,0.28181625
74,2030,Female,91,0.22828038
76,2030,Male,92,0.30256173
77,2030,Female,92,0.24901871
79,2030,Male,93,0.32256152
80,2030,Female,93,0.26814504
82,2030,Male,94,0.34346982
83,2030,Female,94,0.28916561
85,2030,Male,95,0.36523079
86,2030,Female,95,0.31208795
88,2030,Male,96,0.38613528
89,2030,Female,96,0.33368316
91,2030,Male,97,0.4062338
92,2030,Female,97,0.35490956
94,2030,Male,98,0.42545053
95,2030,Female,98,0.37558754
97,2030,Male,99,0.45162058
98,2030,Female,99,0.40283483
0,2030,Male,100,0.5229758
1,2030,Female,100,0.45063395
0,2040,Male,0,0.02627966
1,2040,Female,0,0.01832145
3,2040,Male,1,0.00362367
4,2040,Female,1,0.00328382
6,2040,Male,2,0.00249289
7,2040,Female,2,0.00209653
9,2040,Male,3,0.00180777
10,2040,Female,3,0.00144591
12,2040,Male,4,0.00136812
13,2040,Female,4,0.00104724
15,2040,Male,5,0.00105764
16,2040,Female,5,0.0007968
18,2040,Male,6,0.00089567
19,2040,Female,6,0.00065799
21,2040,Male,7,0.00078631
22,2040,Female,7,0.00057202
24,2040,Male,8,0.00069686
25,2040,Female,8,0.00050919
27,2040,Male,9,0.00063384
28,2040,Female,9,0.00047258
30,2040,Male,10,0.00060475
31,2040,Female,10,0.00045346
33,2040,Male,11,0.00060892
34,2040,Female,11,0.00044887
36,2040,Male,12,0.00063031
37,2040,Female,12,0.00046733
39,2040,Male,13,0.00067986
40,2040,Female,13,0.00050876
42,2040,Male,14,0.00077106
43,2040,Female,14,0.00056762
45,2040,Male,15,0.00090323
46,2040,Female,15,0.00065186
48,2040,Male,16,0.00106442
49,2040,Female,16,0.00073742
51,2040,Male,17,0.00126523
52,2040,Female,17,0.00083531
54,2040,Male,18,0.00147971
55,2040,Female,18,0.00093895
57,2040,Male,19,0.00164497
58,2040,Female,19,0.00103697
60,2040,Male,20,0.00180922
61,2040,Female,20,0.00113868
63,2040,Male,21,0.00196729
64,2040,Female,21,0.00122094
66,2040,Male,22,0.00212287
67,2040,Female,22,0.00133015
69,2040,Male,23,0.00226692
70,2040,Female,23,0.00144122
72,2040,Male,24,0.00240335
73,2040,Female,24,0.00155689
75,2040,Male,25,0.00255138
76,2040,Female,25,0.00167687
78,2040,Male,26,0.00269709
79,2040,Female,26,0.00181382
81,2040,Male,27,0.0028713
82,2040,Female,27,0.00195457
84,2040,Male,28,0.0030529
85,2040,Female,28,0.00208598
87,2040,Male,29,0.00324587
88,2040,Female,29,0.00223628
90,2040,Male,30,0.00347924
91,2040,Female,30,0.00238178
93,2040,Male,31,0.00368673
94,2040,Female,31,0.00251286
96,2040,Male,32,0.00395541
97,2040,Female,32,0.00270173
99,2040,Male,33,0.00423015
0,2040,Female,33,0.00287793
2,2040,Male,34,0.004546
3,2040,Female,34,0.00307536
5,2040,Male,35,0.00488555
6,2040,Female,35,0.00331397
8,2040,Male,36,0.0052241
9,2040,Female,36,0.0035337
11,2040,Male,37,0.00560904
12,2040,Female,37,0.00376811
14,2040,Male,38,0.00599832
15,2040,Female,38,0.00403152
17,2040,Male,39,0.00640016
18,2040,Female,39,0.00429249
20,2040,Male,40,0.00687565
21,2040,Female,40,0.00458445
23,2040,Male,41,0.00726308
24,2040,Female,41,0.00485201
26,2040,Male,42,0.00775547
27,2040,Female,42,0.00515405
29,2040,Male,43,0.00824172
30,2040,Female,43,0.0054599
32,2040,Male,44,0.00878141
33,2040,Female,44,0.00578946
35,2040,Male,45,0.00940655
36,2040,Female,45,0.00618078
38,2040,Male,46,0.01001107
39,2040,Female,46,0.00655862
41,2040,Male,47,0.01069814
42,2040,Female,47,0.00700672
44,2040,Male,48,0.01146943
45,2040,Female,48,0.00752188
47,2040,Male,49,0.01227863
48,2040,Female,49,0.00806837
50,2040,Male,50,0.01326468
51,2040,Female,50,0.00870427
53,2040,Male,51,0.01403094
54,2040,Female,51,0.00923158
56,2040,Male,52,0.01500377
57,2040,Female,52,0.00991545
59,2040,Male,53,0.01591249
60,2040,Female,53,0.01053364
62,2040,Male,54,0.01690241
63,2040,Female,54,0.01123183
65,2040,Male,55,0.01799913
66,2040,Female,55,0.01197791
68,2040,Male,56,0.0190555
69,2040,Female,56,0.01278223
71,2040,Male,57,0.0202913
72,2040,Female,57,0.01364936
74,2040,Male,58,0.02174931
75,2040,Female,58,0.01468507
77,2040,Male,59,0.02336629
78,2040,Female,59,0.01580983
80,2040,Male,60,0.02551257
81,2040,Female,60,0.01723358
83,2040,Male,61,0.02723957
84,2040,Female,61,0.01855663
86,2040,Male,62,0.02954068
87,2040,Female,62,0.02026921
89,2040,Male,63,0.03175998
90,2040,Female,63,0.02203577
92,2040,Male,64,0.03418091
93,2040,Female,64,0.02401766
95,2040,Male,65,0.03681034
96,2040,Female,65,0.02626713
98,2040,Male,66,0.03939041
99,2040,Female,66,0.02800926
1,2040,Male,67,0.04235971
2,2040,Female,67,0.0300898
4,2040,Male,68,0.04568775
5,2040,Female,68,0.03245721
7,2040,Male,69,0.04927644
8,2040,Female,69,0.03494295
10,2040,Male,70,0.05383856
11,2040,Female,70,0.03824805
13,2040,Male,71,0.05782822
14,2040,Female,71,0.04090512
16,2040,Male,72,0.06318756
17,2040,Female,72,0.04482025
19,2040,Male,73,0.06842496
20,2040,Female,73,0.04845271
22,2040,Male,74,0.07419847
23,2040,Female,74,0.05261145
25,2040,Male,75,0.08054757
26,2040,Female,75,0.05712595
28,2040,Male,76,0.08712047
29,2040,Female,76,0.06169354
31,2040,Male,77,0.09429085
32,2040,Female,77,0.06645266
34,2040,Male,78,0.10277387
35,2040,Female,78,0.07259232
37,2040,Male,79,0.1110934
38,2040,Female,79,0.07804977
40,2040,Male,80,0.1217106
41,2040,Female,80,0.08569705
43,2040,Male,81,0.13086766
44,2040,Female,81,0.09242119
46,2040,Male,82,0.14313388
47,2040,Female,82,0.10370552
49,2040,Male,83,0.15507245
50,2040,Female,83,0.11413784
52,2040,Male,84,0.16847988
53,2040,Female,84,0.12627807
55,2040,Male,85,0.1816929
56,2040,Female,85,0.13811141
58,2040,Male,86,0.19605793
59,2040,Female,86,0.15122697
61,2040,Male,87,0.21081307
62,2040,Female,87,0.1641038
64,2040,Male,88,0.22669077
65,2040,Female,88,0.17863972
67,2040,Male,89,0.24269545
68,2040,Female,89,0.19304901
70,2040,Male,90,0.26175633
71,2040,Female,90,0.2121934
73,2040,Male,91,0.27764789
74,2040,Female,91,0.22520374
76,2040,Male,92,0.29847691
77,2040,Female,92,0.2458048
79,2040,Male,93,0.31871256
80,2040,Female,93,0.26503462
82,2040,Male,94,0.33986557
83,2040,Female,94,0.28608154
85,2040,Male,95,0.36188381
86,2040,Female,95,0.30895689
88,2040,Male,96,0.38331437
89,2040,Female,96,0.33084989
91,2040,Male,97,0.40408947
92,2040,Female,97,0.35251448
94,2040,Male,98,0.42412727
95,2040,Female,98,0.37378151
97,2040,Male,99,0.45063078
98,2040,Female,99,0.40118244
0,2040,Male,100,0.52179018
1,2040,Female,100,0.45007869
0,2050,Male,0,0.0215658
1,2050,Female,0,0.01353505
3,2050,Male,1,0.00290655
4,2050,Female,1,0.00225899
6,2050,Male,2,0.00206442
7,2050,Female,2,0.0014776
9,2050,Male,3,0.00153656
10,2050,Female,3,0.00103567
12,2050,Male,4,0.00118571
13,2050,Female,4,0.00075906
15,2050,Male,5,0.00093132
16,2050,Female,5,0.00058244
18,2050,Male,6,0.00078639
19,2050,Female,6,0.00048139
21,2050,Male,7,0.00068441
22,2050,Female,7,0.00041847
24,2050,Male,8,0.00060239
25,2050,Female,8,0.00037384
27,2050,Male,9,0.0005445
28,2050,Female,9,0.00034859
30,2050,Male,10,0.00051593
31,2050,Female,10,0.00033667
33,2050,Male,11,0.00051612
34,2050,Female,11,0.00033587
36,2050,Male,12,0.0005338
37,2050,Female,12,0.00035158
39,2050,Male,13,0.00057721
40,2050,Female,13,0.00038381
42,2050,Male,14,0.00065629
43,2050,Female,14,0.00042905
45,2050,Male,15,0.000771
46,2050,Female,15,0.00049235
48,2050,Male,16,0.0009119
49,2050,Female,16,0.00055777
51,2050,Male,17,0.00108467
52,2050,Female,17,0.00063208
54,2050,Male,18,0.00126782
55,2050,Female,18,0.00071056
57,2050,Male,19,0.0014122
58,2050,Female,19,0.00078527
60,2050,Male,20,0.00155075
61,2050,Female,20,0.00086206
63,2050,Male,21,0.0016796
64,2050,Female,21,0.00092591
66,2050,Male,22,0.00180215
67,2050,Female,22,0.00100737
69,2050,Male,23,0.00191354
70,2050,Female,23,0.00109011
72,2050,Male,24,0.00201822
73,2050,Female,24,0.00117612
75,2050,Male,25,0.00213187
76,2050,Female,25,0.00126538
78,2050,Male,26,0.00224679
79,2050,Female,26,0.00136791
81,2050,Male,27,0.00238528
82,2050,Female,27,0.00147379
84,2050,Male,28,0.00253188
85,2050,Female,28,0.00157399
87,2050,Male,29,0.00268947
88,2050,Female,29,0.00168778
90,2050,Male,30,0.00287931
91,2050,Female,30,0.00179884
93,2050,Male,31,0.00305316
94,2050,Female,31,0.00190246
96,2050,Male,32,0.00327443
97,2050,Female,32,0.00204754
99,2050,Male,33,0.0035014
0,2050,Female,33,0.00218547
2,2050,Male,34,0.00376169
3,2050,Female,34,0.00234097
5,2050,Male,35,0.00404333
6,2050,Female,35,0.0025297
8,2050,Male,36,0.00433055
9,2050,Female,36,0.00271154
11,2050,Male,37,0.00465984
12,2050,Female,37,0.00291006
14,2050,Male,38,0.00499907
15,2050,Female,38,0.00313646
17,2050,Male,39,0.00535464
18,2050,Female,39,0.00336761
20,2050,Male,40,0.00577409
21,2050,Female,40,0.00362737
23,2050,Male,41,0.00612709
24,2050,Female,41,0.00387187
26,2050,Male,42,0.0065667
27,2050,Female,42,0.00414346
29,2050,Male,43,0.00700401
30,2050,Female,43,0.00441799
32,2050,Male,44,0.0074884
33,2050,Female,44,0.00471089
35,2050,Male,45,0.00804903
36,2050,Female,45,0.00505461
38,2050,Male,46,0.00859816
39,2050,Female,46,0.00539019
41,2050,Male,47,0.00922797
42,2050,Female,47,0.0057899
44,2050,Male,48,0.00994263
45,2050,Female,48,0.00625481
47,2050,Male,49,0.01070509
48,2050,Female,49,0.00675779
50,2050,Male,50,0.01162972
51,2050,Female,50,0.00734514
53,2050,Male,51,0.01237027
54,2050,Female,51,0.0078458
56,2050,Male,52,0.01328685
57,2050,Female,52,0.00847618
59,2050,Male,53,0.01414774
60,2050,Female,53,0.00905421
62,2050,Male,54,0.0150748
63,2050,Female,54,0.00969635
65,2050,Male,55,0.01609464
66,2050,Female,55,0.01038057
68,2050,Male,56,0.01707356
69,2050,Female,56,0.01110674
71,2050,Male,57,0.0182215
72,2050,Female,57,0.01189675
74,2050,Male,58,0.0195828
75,2050,Female,58,0.012845
77,2050,Male,59,0.02110868
78,2050,Female,59,0.01388899
80,2050,Male,60,0.02312109
81,2050,Female,60,0.01520773
83,2050,Male,61,0.02478021
84,2050,Female,61,0.01644838
86,2050,Male,62,0.02695651
87,2050,Female,62,0.01803569
89,2050,Male,63,0.02907746
90,2050,Female,63,0.01968607
92,2050,Male,64,0.03138522
93,2050,Female,64,0.02153394
95,2050,Male,65,0.03388677
96,2050,Female,65,0.02362638
98,2050,Male,66,0.0363424
99,2050,Female,66,0.0252895
1,2050,Male,67,0.03915733
2,2050,Female,67,0.0272626
4,2050,Male,68,0.04231279
5,2050,Female,68,0.02950919
7,2050,Male,69,0.04572992
8,2050,Female,69,0.03188971
10,2050,Male,70,0.05004029
11,2050,Female,70,0.03500981
13,2050,Male,71,0.05387927
14,2050,Female,71,0.03759948
16,2050,Male,72,0.05896664
17,2050,Female,72,0.04130748
19,2050,Male,73,0.06399456
20,2050,Female,73,0.04480972
22,2050,Male,74,0.06954465
23,2050,Female,74,0.04880609
25,2050,Male,75,0.07565538
26,2050,Female,75,0.05315677
28,2050,Male,76,0.08201604
29,2050,Female,76,0.05760725
31,2050,Male,77,0.08896423
32,2050,Female,77,0.06229075
34,2050,Male,78,0.09713896
35,2050,Female,78,0.06825341
37,2050,Male,79,0.10524129
38,2050,Female,79,0.07371014
40,2050,Male,80,0.11546204
41,2050,Female,80,0.08116433
43,2050,Male,81,0.1244817
44,2050,Female,81,0.08790508
46,2050,Male,82,0.13636699
47,2050,Female,82,0.09871484
49,2050,Male,83,0.14807589
50,2050,Female,83,0.10886301
52,2050,Male,84,0.16121578
53,2050,Female,84,0.12059194
55,2050,Male,85,0.17431009
56,2050,Female,85,0.13214233
58,2050,Male,86,0.18856698
59,2050,Female,86,0.14493467
61,2050,Male,87,0.20330167
62,2050,Female,87,0.15764334
64,2050,Male,88,0.21916686
65,2050,Female,88,0.17195764
67,2050,Male,89,0.2352694
68,2050,Female,89,0.18631345
70,2050,Male,90,0.2542325
71,2050,Female,90,0.20501289
73,2050,Male,91,0.27047103
74,2050,Female,91,0.21842604
76,2050,Male,92,0.29125823
77,2050,Female,92,0.23870828
79,2050,Male,93,0.31162528
80,2050,Female,93,0.257899
82,2050,Male,94,0.3329272
83,2050,Female,94,0.27882866
85,2050,Male,95,0.35511535
86,2050,Female,95,0.30150918
88,2050,Male,96,0.37709515
89,2050,Female,96,0.32370151
91,2050,Male,97,0.39859801
92,2050,Female,97,0.34584788
94,2050,Male,98,0.41953494
95,2050,Female,98,0.36779036
97,2050,Male,99,0.44643341
98,2050,Female,99,0.39541506
0,2050,Male,100,0.51715604
1,2050,Female,100,0.44515192
0,2060,Male,0,0.01788295
1,2060,Female,0,0.01032948
3,2060,Male,1,0.00224522
4,2060,Female,1,0.00155892
6,2060,Male,2,0.00164902
7,2060,Female,2,0.00105114
9,2060,Male,3,0.00126254
10,2060,Female,3,0.00075152
12,2060,Male,4,0.00099641
13,2060,Female,4,0.00055885
15,2060,Male,5,0.00079764
16,2060,Female,5,0.00043336
18,2060,Male,6,0.00067563
19,2060,Female,6,0.00035883
21,2060,Male,7,0.0005865
22,2060,Female,7,0.00031221
24,2060,Male,8,0.0005151
25,2060,Female,8,0.00028032
27,2060,Male,9,0.00046457
28,2060,Female,9,0.00026303
30,2060,Male,10,0.00043891
31,2060,Female,10,0.00025614
33,2060,Male,11,0.00043797
34,2060,Female,11,0.00025791
36,2060,Male,12,0.00045436
37,2060,Female,12,0.00027176
39,2060,Male,13,0.00049465
40,2060,Female,13,0.00029774
42,2060,Male,14,0.00056655
43,2060,Female,14,0.00033368
45,2060,Male,15,0.00067074
46,2060,Female,15,0.00038277
48,2060,Male,16,0.00079945
49,2060,Female,16,0.00043426
51,2060,Male,17,0.00095458
52,2060,Female,17,0.00049233
54,2060,Male,18,0.00111723
55,2060,Female,18,0.00055353
57,2060,Male,19,0.00124753
58,2060,Female,19,0.00061222
60,2060,Male,20,0.0013672
61,2060,Female,20,0.00067198
63,2060,Male,21,0.00147305
64,2060,Female,21,0.0007227
66,2060,Male,22,0.0015694
67,2060,Female,22,0.00078473
69,2060,Male,23,0.00165505
70,2060,Female,23,0.00084751
72,2060,Male,24,0.00173514
73,2060,Female,24,0.00091253
75,2060,Male,25,0.00182274
76,2060,Female,25,0.00097994
78,2060,Male,26,0.00191375
79,2060,Female,26,0.00105718
81,2060,Male,27,0.00202468
82,2060,Female,27,0.00113719
84,2060,Male,28,0.00214407
85,2060,Female,28,0.00121381
87,2060,Male,29,0.00227383
88,2060,Female,29,0.00130014
90,2060,Male,30,0.0024294
91,2060,Female,30,0.00138499
93,2060,Male,31,0.00257504
94,2060,Female,31,0.00146616
96,2060,Male,32,0.00275724
97,2060,Female,32,0.00157708
99,2060,Male,33,0.00294437
0,2060,Female,33,0.00168435
2,2060,Male,34,0.00315844
3,2060,Female,34,0.00180616
5,2060,Male,35,0.0033916
6,2060,Female,35,0.00195494
8,2060,Male,36,0.00363415
9,2060,Female,36,0.00210401
11,2060,Male,37,0.0039149
12,2060,Female,37,0.00227041
14,2060,Male,38,0.00420942
15,2060,Female,38,0.00246303
17,2060,Male,39,0.00452269
18,2060,Female,39,0.00266489
20,2060,Male,40,0.00489158
21,2060,Female,40,0.00289289
23,2060,Male,41,0.00521029
24,2060,Female,41,0.00311178
26,2060,Male,42,0.00560039
27,2060,Female,42,0.00335179
29,2060,Male,43,0.0059906
30,2060,Female,43,0.00359384
32,2060,Male,44,0.00642211
33,2060,Female,44,0.0038498
35,2060,Male,45,0.0069217
36,2060,Female,45,0.00414739
38,2060,Male,46,0.00741726
39,2060,Female,46,0.0044407
41,2060,Male,47,0.00799156
42,2060,Female,47,0.00479198
44,2060,Male,48,0.00865085
45,2060,Female,48,0.00520537
47,2060,Male,49,0.00936594
48,2060,Female,49,0.00566044
50,2060,Male,50,0.01023023
51,2060,Female,50,0.00619393
53,2060,Male,51,0.01094164
54,2060,Female,51,0.00665899
56,2060,Male,52,0.0118015
57,2060,Female,52,0.00723021
59,2060,Male,53,0.01261058
60,2060,Female,53,0.00775909
62,2060,Male,54,0.01347014
63,2060,Female,54,0.0083376
65,2060,Male,55,0.01440758
66,2060,Female,55,0.0089518
68,2060,Male,56,0.01530473
69,2060,Female,56,0.00959541
71,2060,Male,57,0.01636032
72,2060,Female,57,0.01030144
74,2060,Male,58,0.01762022
75,2060,Female,58,0.01115372
77,2060,Male,59,0.01904874
78,2060,Female,59,0.01210406
80,2060,Male,60,0.02092416
81,2060,Female,60,0.01330375
83,2060,Male,61,0.02250965
84,2060,Female,61,0.01444622
86,2060,Male,62,0.02455994
87,2060,Female,62,0.0158939
89,2060,Male,63,0.02657775
90,2060,Female,63,0.01740974
92,2060,Male,64,0.02876685
93,2060,Female,64,0.01910392
95,2060,Male,65,0.03113337
96,2060,Female,65,0.02101803
98,2060,Male,66,0.0334586
99,2060,Female,66,0.02257532
1,2060,Male,67,0.03611172
2,2060,Female,67,0.0244123
4,2060,Male,68,0.03908428
5,2060,Female,68,0.02650495
7,2060,Male,69,0.04231523
8,2060,Female,69,0.02873978
10,2060,Male,70,0.04635973
11,2060,Female,70,0.03163256
13,2060,Male,71,0.05002928
14,2060,Female,71,0.03410255
16,2060,Male,72,0.05483032
17,2060,Female,72,0.03755298
19,2060,Male,73,0.05962991
20,2060,Female,73,0.04086382
22,2060,Male,74,0.06493743
23,2060,Female,74,0.04463161
25,2060,Male,75,0.07078953
26,2060,Female,75,0.0487445
28,2060,Male,76,0.0769187
29,2060,Female,76,0.05299721
31,2060,Male,77,0.08362193
32,2060,Female,77,0.05751267
34,2060,Male,78,0.09146262
